Date,Word,Count
2021-02-28,features,2715
2021-02-28,children,2610
2021-02-28,network,2146
2021-02-28,speaker,2139
2021-02-28,noise,2136
2021-02-28,hearing,2064
2021-02-28,patients,1985
2021-03-01,recognition,4546
2021-03-01,features,2751
2021-03-01,children,2681
2021-03-01,network,2167
2021-03-01,noise,2162
2021-03-01,speaker,2153
2021-03-01,hearing,2100
2021-03-01,patients,2026
2021-03-02,recognition,4555
2021-03-02,features,2761
2021-03-02,children,2683
2021-03-02,network,2172
2021-03-02,noise,2170
2021-03-02,speaker,2159
2021-03-02,hearing,2105
2021-03-02,patients,2029
2021-03-03,recognition,4563
2021-03-03,features,2761
2021-03-03,children,2707
2021-03-03,network,2175
2021-03-03,noise,2171
2021-03-03,speaker,2163
2021-03-03,hearing,2106
2021-03-03,patients,2029
2021-03-04,recognition,4572
2021-03-04,features,2768
2021-03-04,children,2726
2021-03-04,network,2191
2021-03-04,noise,2174
2021-03-04,speaker,2167
2021-03-04,hearing,2107
2021-03-04,patients,2032
2021-03-05,recognition,4584
2021-03-05,features,2773
2021-03-05,children,2738
2021-03-05,network,2196
2021-03-05,noise,2179
2021-03-05,speaker,2167
2021-03-05,hearing,2115
2021-03-05,patients,2042
2021-03-06,recognition,4584
2021-03-06,features,2773
2021-03-06,children,2739
2021-03-06,network,2196
2021-03-06,noise,2179
2021-03-06,speaker,2171
2021-03-06,hearing,2115
2021-03-06,patients,2042
2021-03-07,recognition,4584
2021-03-07,features,2773
2021-03-07,children,2739
2021-03-07,network,2196
2021-03-07,noise,2179
2021-03-07,speaker,2171
2021-03-07,hearing,2115
2021-03-07,patients,2042
2021-03-08,recognition,4587
2021-03-08,features,2777
2021-03-08,children,2758
2021-03-08,network,2198
2021-03-08,noise,2191
2021-03-08,speaker,2174
2021-03-08,hearing,2118
2021-03-08,patients,2049
2021-03-09,recognition,4595
2021-03-09,features,2790
2021-03-09,children,2775
2021-03-09,network,2202
2021-03-09,noise,2201
2021-03-09,speaker,2175
2021-03-09,hearing,2132
2021-03-09,patients,2061
2021-03-10,recognition,4600
2021-03-10,features,2795
2021-03-10,children,2775
2021-03-10,network,2208
2021-03-10,noise,2201
2021-03-10,speaker,2175
2021-03-10,hearing,2132
2021-03-10,patients,2068
2021-03-11,recognition,4607
2021-03-11,features,2799
2021-03-11,children,2786
2021-03-11,network,2209
2021-03-11,noise,2201
2021-03-11,speaker,2177
2021-03-11,hearing,2132
2021-03-11,patients,2068
2021-03-12,recognition,4619
2021-03-12,features,2804
2021-03-12,children,2788
2021-03-12,network,2217
2021-03-12,noise,2204
2021-03-12,speaker,2178
2021-03-12,hearing,2133
2021-03-12,patients,2068
2021-03-13,recognition,4624
2021-03-13,features,2804
2021-03-13,children,2788
2021-03-13,network,2218
2021-03-13,noise,2204
2021-03-13,speaker,2178
2021-03-13,hearing,2133
2021-03-13,patients,2068
2021-03-14,recognition,4625
2021-03-14,features,2804
2021-03-14,children,2788
2021-03-14,network,2224
2021-03-14,noise,2204
2021-03-14,speaker,2178
2021-03-14,hearing,2133
2021-03-14,patients,2068
2021-03-15,recognition,4645
2021-03-15,features,2810
2021-03-15,children,2790
2021-03-15,network,2225
2021-03-15,noise,2206
2021-03-15,speaker,2179
2021-03-15,hearing,2140
2021-03-15,patients,2072
2021-03-16,recognition,4656
2021-03-16,features,2820
2021-03-16,children,2794
2021-03-16,network,2232
2021-03-16,noise,2208
2021-03-16,speaker,2192
2021-03-16,hearing,2140
2021-03-16,patients,2085
2021-03-17,recognition,4661
2021-03-17,features,2830
2021-03-17,children,2803
2021-03-17,network,2234
2021-03-17,noise,2208
2021-03-17,speaker,2196
2021-03-17,hearing,2140
2021-03-17,patients,2089
2021-03-18,recognition,4668
2021-03-18,features,2834
2021-03-18,children,2808
2021-03-18,network,2238
2021-03-18,noise,2212
2021-03-18,speaker,2196
2021-03-18,hearing,2141
2021-03-18,patients,2098
2021-03-19,recognition,4680
2021-03-19,features,2836
2021-03-19,children,2808
2021-03-19,network,2242
2021-03-19,noise,2219
2021-03-19,speaker,2198
2021-03-19,hearing,2153
2021-03-19,patients,2103
2021-03-20,recognition,4688
2021-03-20,features,2836
2021-03-20,children,2808
2021-03-20,network,2242
2021-03-20,noise,2219
2021-03-20,speaker,2199
2021-03-20,hearing,2153
2021-03-20,patients,2103
2021-03-21,recognition,4688
2021-03-21,features,2836
2021-03-21,children,2812
2021-03-21,network,2242
2021-03-21,noise,2221
2021-03-21,speaker,2199
2021-03-21,hearing,2153
2021-03-21,patients,2103
2021-03-22,recognition,4688
2021-03-22,features,2838
2021-03-22,children,2821
2021-03-22,network,2243
2021-03-22,noise,2225
2021-03-22,speaker,2203
2021-03-22,hearing,2156
2021-03-22,patients,2104
2021-03-23,recognition,4691
2021-03-23,features,2847
2021-03-23,children,2830
2021-03-23,network,2243
2021-03-23,noise,2230
2021-03-23,speaker,2203
2021-03-23,hearing,2160
2021-03-23,patients,2107
2021-03-24,recognition,4707
2021-03-24,features,2870
2021-03-24,children,2844
2021-03-24,network,2247
2021-03-24,noise,2236
2021-03-24,speaker,2206
2021-03-24,hearing,2172
2021-03-24,patients,2113
2021-03-25,recognition,4723
2021-03-25,features,2877
2021-03-25,children,2850
2021-03-25,network,2256
2021-03-25,noise,2242
2021-03-25,speaker,2206
2021-03-25,hearing,2172
2021-03-25,patients,2115
2021-03-26,recognition,4743
2021-03-26,features,2881
2021-03-26,children,2863
2021-03-26,network,2263
2021-03-26,noise,2255
2021-03-26,speaker,2207
2021-03-26,hearing,2180
2021-03-26,communication,2130
2021-03-27,recognition,4745
2021-03-27,features,2883
2021-03-27,children,2865
2021-03-27,network,2266
2021-03-27,noise,2258
2021-03-27,speaker,2216
2021-03-27,hearing,2180
2021-03-27,communication,2136
2021-03-28,recognition,4747
2021-03-28,features,2888
2021-03-28,children,2865
2021-03-28,network,2266
2021-03-28,noise,2258
2021-03-28,speaker,2217
2021-03-28,hearing,2180
2021-03-28,communication,2142
2021-03-29,recognition,4768
2021-03-29,features,2892
2021-03-29,children,2872
2021-03-29,network,2269
2021-03-29,noise,2260
2021-03-29,speaker,2217
2021-03-29,hearing,2181
2021-03-29,communication,2145
2021-03-30,recognition,4784
2021-03-30,features,2894
2021-03-30,children,2891
2021-03-30,network,2272
2021-03-30,noise,2267
2021-03-30,speaker,2230
2021-03-30,hearing,2196
2021-03-30,communication,2152
2021-03-31,recognition,4801
2021-03-31,children,2906
2021-03-31,features,2901
2021-03-31,network,2286
2021-03-31,noise,2284
2021-03-31,speaker,2231
2021-03-31,hearing,2210
2021-03-31,communication,2168
2021-04-01,recognition,4840
2021-04-01,features,2936
2021-04-01,children,2928
2021-04-01,noise,2307
2021-04-01,network,2296
2021-04-01,speaker,2239
2021-04-01,hearing,2229
2021-04-01,patients,2189
2021-04-02,recognition,4853
2021-04-02,features,2946
2021-04-02,children,2928
2021-04-02,noise,2314
2021-04-02,network,2299
2021-04-02,speaker,2240
2021-04-02,hearing,2230
2021-04-02,patients,2189
2021-04-03,recognition,4861
2021-04-03,features,2953
2021-04-03,children,2936
2021-04-03,noise,2315
2021-04-03,network,2305
2021-04-03,speaker,2250
2021-04-03,hearing,2236
2021-04-03,patients,2191
2021-04-04,recognition,4869
2021-04-04,features,2953
2021-04-04,children,2939
2021-04-04,noise,2315
2021-04-04,network,2305
2021-04-04,speaker,2250
2021-04-04,hearing,2236
2021-04-04,patients,2191
2021-04-05,recognition,4889
2021-04-05,features,2957
2021-04-05,children,2946
2021-04-05,noise,2315
2021-04-05,network,2308
2021-04-05,speaker,2275
2021-04-05,hearing,2236
2021-04-05,patients,2192
2021-04-06,recognition,4913
2021-04-06,features,2961
2021-04-06,children,2949
2021-04-06,network,2322
2021-04-06,noise,2318
2021-04-06,speaker,2279
2021-04-06,hearing,2249
2021-04-06,patients,2204
2021-04-07,recognition,4926
2021-04-07,features,2969
2021-04-07,children,2966
2021-04-07,network,2330
2021-04-07,noise,2318
2021-04-07,speaker,2287
2021-04-07,hearing,2252
2021-04-07,patients,2210
2021-04-08,recognition,4967
2021-04-08,features,2989
2021-04-08,children,2978
2021-04-08,noise,2347
2021-04-08,network,2333
2021-04-08,speaker,2297
2021-04-08,hearing,2257
2021-04-08,patients,2215
2021-04-09,recognition,4975
2021-04-09,features,2995
2021-04-09,children,2995
2021-04-09,noise,2357
2021-04-09,network,2344
2021-04-09,speaker,2307
2021-04-09,hearing,2262
2021-04-09,patients,2217
2021-04-10,recognition,4978
2021-04-10,features,2996
2021-04-10,children,2995
2021-04-10,noise,2357
2021-04-10,network,2349
2021-04-10,speaker,2307
2021-04-10,hearing,2262
2021-04-10,patients,2217
2021-04-11,recognition,4991
2021-04-11,features,2998
2021-04-11,children,2995
2021-04-11,noise,2359
2021-04-11,network,2350
2021-04-11,speaker,2308
2021-04-11,hearing,2263
2021-04-11,patients,2217
2021-04-12,recognition,5006
2021-04-12,children,3006
2021-04-12,features,3004
2021-04-12,noise,2376
2021-04-12,network,2350
2021-04-12,speaker,2316
2021-04-12,hearing,2276
2021-04-12,patients,2221
2021-04-13,recognition,5021
2021-04-13,children,3013
2021-04-13,features,3007
2021-04-13,noise,2376
2021-04-13,network,2351
2021-04-13,speaker,2316
2021-04-13,hearing,2277
2021-04-13,patients,2221
2021-04-14,recognition,5030
2021-04-14,children,3018
2021-04-14,features,3016
2021-04-14,noise,2377
2021-04-14,network,2360
2021-04-14,speaker,2319
2021-04-14,hearing,2277
2021-04-14,patients,2221
2021-04-15,recognition,5047
2021-04-15,features,3023
2021-04-15,children,3019
2021-04-15,noise,2387
2021-04-15,network,2368
2021-04-15,speaker,2326
2021-04-15,hearing,2281
2021-04-15,patients,2237
2021-04-16,recognition,5060
2021-04-16,features,3032
2021-04-16,children,3019
2021-04-16,noise,2391
2021-04-16,network,2386
2021-04-16,speaker,2333
2021-04-16,hearing,2282
2021-04-16,patients,2243
2021-04-17,recognition,5063
2021-04-17,features,3033
2021-04-17,children,3022
2021-04-17,noise,2393
2021-04-17,network,2388
2021-04-17,speaker,2333
2021-04-17,hearing,2282
2021-04-17,patients,2243
2021-04-18,recognition,5069
2021-04-18,features,3033
2021-04-18,children,3022
2021-04-18,noise,2397
2021-04-18,network,2388
2021-04-18,speaker,2334
2021-04-18,hearing,2282
2021-04-18,patients,2243
2021-04-19,recognition,5075
2021-04-19,features,3035
2021-04-19,children,3028
2021-04-19,noise,2403
2021-04-19,network,2392
2021-04-19,speaker,2336
2021-04-19,hearing,2289
2021-04-19,patients,2250
2021-04-20,recognition,5099
2021-04-20,features,3038
2021-04-20,children,3028
2021-04-20,noise,2413
2021-04-20,network,2397
2021-04-20,speaker,2338
2021-04-20,hearing,2320
2021-04-20,patients,2251
2021-04-21,recognition,5105
2021-04-21,features,3041
2021-04-21,children,3032
2021-04-21,noise,2413
2021-04-21,network,2398
2021-04-21,speaker,2339
2021-04-21,hearing,2320
2021-04-21,patients,2252
2021-04-22,recognition,5118
2021-04-22,features,3043
2021-04-22,children,3036
2021-04-22,noise,2420
2021-04-22,network,2404
2021-04-22,speaker,2344
2021-04-22,hearing,2330
2021-04-22,communication,2257
2021-04-23,recognition,5128
2021-04-23,children,3076
2021-04-23,features,3050
2021-04-23,noise,2424
2021-04-23,network,2407
2021-04-23,speaker,2344
2021-04-23,hearing,2330
2021-04-23,communication,2262
2021-04-24,recognition,5129
2021-04-24,children,3076
2021-04-24,features,3050
2021-04-24,noise,2424
2021-04-24,network,2410
2021-04-24,speaker,2344
2021-04-24,hearing,2330
2021-04-24,communication,2262
2021-04-25,recognition,5142
2021-04-25,children,3076
2021-04-25,features,3052
2021-04-25,noise,2424
2021-04-25,network,2420
2021-04-25,speaker,2351
2021-04-25,hearing,2330
2021-04-25,communication,2262
2021-04-26,recognition,5148
2021-04-26,children,3082
2021-04-26,features,3060
2021-04-26,noise,2429
2021-04-26,network,2424
2021-04-26,speaker,2351
2021-04-26,hearing,2334
2021-04-26,communication,2271
2021-04-27,recognition,5153
2021-04-27,children,3097
2021-04-27,features,3067
2021-04-27,noise,2432
2021-04-27,network,2426
2021-04-27,speaker,2351
2021-04-27,hearing,2347
2021-04-27,patients,2291
2021-04-28,recognition,5166
2021-04-28,children,3105
2021-04-28,features,3068
2021-04-28,noise,2436
2021-04-28,network,2430
2021-04-28,speaker,2364
2021-04-28,hearing,2352
2021-04-28,patients,2296
2021-04-29,recognition,5170
2021-04-29,children,3105
2021-04-29,features,3069
2021-04-29,noise,2441
2021-04-29,network,2435
2021-04-29,speaker,2364
2021-04-29,hearing,2362
2021-04-29,patients,2323
2021-04-30,recognition,5196
2021-04-30,children,3106
2021-04-30,features,3070
2021-04-30,noise,2445
2021-04-30,network,2436
2021-04-30,hearing,2370
2021-04-30,speaker,2366
2021-04-30,patients,2325
2021-05-01,recognition,5223
2021-05-01,children,3140
2021-05-01,features,3085
2021-05-01,noise,2466
2021-05-01,network,2456
2021-05-01,hearing,2393
2021-05-01,speaker,2370
2021-05-01,patients,2338
2021-05-02,recognition,5224
2021-05-02,children,3146
2021-05-02,features,3086
2021-05-02,noise,2466
2021-05-02,network,2457
2021-05-02,hearing,2395
2021-05-02,speaker,2370
2021-05-02,patients,2338
2021-05-03,recognition,5228
2021-05-03,children,3146
2021-05-03,features,3086
2021-05-03,noise,2468
2021-05-03,network,2458
2021-05-03,hearing,2395
2021-05-03,speaker,2371
2021-05-03,patients,2339
2021-05-04,recognition,5236
2021-05-04,children,3148
2021-05-04,features,3092
2021-05-04,noise,2478
2021-05-04,network,2459
2021-05-04,hearing,2402
2021-05-04,speaker,2382
2021-05-04,patients,2340
2021-05-05,recognition,5249
2021-05-05,children,3151
2021-05-05,features,3102
2021-05-05,noise,2478
2021-05-05,network,2461
2021-05-05,hearing,2408
2021-05-05,speaker,2388
2021-05-05,patients,2353
2021-05-06,recognition,5258
2021-05-06,children,3157
2021-05-06,features,3118
2021-05-06,noise,2488
2021-05-06,network,2463
2021-05-06,hearing,2410
2021-05-06,speaker,2389
2021-05-06,patients,2360
2021-05-07,recognition,5267
2021-05-07,children,3157
2021-05-07,features,3119
2021-05-07,noise,2492
2021-05-07,network,2467
2021-05-07,hearing,2416
2021-05-07,speaker,2393
2021-05-07,patients,2361
2021-05-08,recognition,5270
2021-05-08,children,3158
2021-05-08,features,3122
2021-05-08,noise,2493
2021-05-08,network,2469
2021-05-08,hearing,2416
2021-05-08,speaker,2401
2021-05-08,patients,2362
2021-05-09,recognition,5272
2021-05-09,children,3165
2021-05-09,features,3122
2021-05-09,noise,2493
2021-05-09,network,2469
2021-05-09,hearing,2416
2021-05-09,speaker,2401
2021-05-09,patients,2362
2021-05-10,recognition,5279
2021-05-10,children,3167
2021-05-10,features,3126
2021-05-10,noise,2495
2021-05-10,network,2472
2021-05-10,hearing,2416
2021-05-10,speaker,2404
2021-05-10,communication,2364
2021-05-11,recognition,5286
2021-05-11,children,3174
2021-05-11,features,3127
2021-05-11,noise,2499
2021-05-11,network,2472
2021-05-11,hearing,2432
2021-05-11,speaker,2404
2021-05-11,patients,2370
2021-05-12,recognition,5295
2021-05-12,children,3189
2021-05-12,features,3129
2021-05-12,noise,2500
2021-05-12,network,2475
2021-05-12,hearing,2435
2021-05-12,speaker,2404
2021-05-12,patients,2387
2021-05-13,recognition,5305
2021-05-13,children,3194
2021-05-13,features,3131
2021-05-13,noise,2507
2021-05-13,network,2479
2021-05-13,hearing,2437
2021-05-13,speaker,2405
2021-05-13,patients,2388
2021-05-14,recognition,5314
2021-05-14,children,3211
2021-05-14,features,3136
2021-05-14,noise,2508
2021-05-14,network,2484
2021-05-14,hearing,2437
2021-05-14,speaker,2405
2021-05-14,patients,2390
2021-05-15,recognition,5315
2021-05-15,children,3211
2021-05-15,features,3138
2021-05-15,noise,2508
2021-05-15,network,2484
2021-05-15,hearing,2438
2021-05-15,speaker,2405
2021-05-15,patients,2390
2021-05-16,recognition,5315
2021-05-16,children,3211
2021-05-16,features,3138
2021-05-16,noise,2508
2021-05-16,network,2484
2021-05-16,hearing,2438
2021-05-16,speaker,2405
2021-05-16,patients,2390
2021-05-17,recognition,5318
2021-05-17,children,3212
2021-05-17,features,3141
2021-05-17,noise,2510
2021-05-17,network,2491
2021-05-17,hearing,2440
2021-05-17,speaker,2405
2021-05-17,patients,2394
2021-05-18,recognition,5322
2021-05-18,children,3212
2021-05-18,features,3144
2021-05-18,noise,2544
2021-05-18,network,2493
2021-05-18,hearing,2453
2021-05-18,speaker,2408
2021-05-18,patients,2394
2021-05-19,recognition,5326
2021-05-19,children,3235
2021-05-19,features,3151
2021-05-19,noise,2546
2021-05-19,network,2494
2021-05-19,hearing,2453
2021-05-19,speaker,2413
2021-05-19,patients,2403
2021-05-20,recognition,5333
2021-05-20,children,3237
2021-05-20,features,3161
2021-05-20,noise,2552
2021-05-20,network,2503
2021-05-20,hearing,2453
2021-05-20,speaker,2429
2021-05-20,patients,2405
2021-05-21,recognition,5346
2021-05-21,children,3247
2021-05-21,features,3162
2021-05-21,noise,2564
2021-05-21,network,2506
2021-05-21,hearing,2455
2021-05-21,speaker,2430
2021-05-21,patients,2405
2021-05-22,recognition,5347
2021-05-22,children,3247
2021-05-22,features,3162
2021-05-22,noise,2564
2021-05-22,network,2508
2021-05-22,hearing,2455
2021-05-22,speaker,2430
2021-05-22,patients,2405
2021-05-23,recognition,5356
2021-05-23,children,3247
2021-05-23,features,3162
2021-05-23,noise,2564
2021-05-23,network,2510
2021-05-23,hearing,2455
2021-05-23,speaker,2430
2021-05-23,patients,2406
2021-05-24,recognition,5363
2021-05-24,children,3252
2021-05-24,features,3167
2021-05-24,noise,2571
2021-05-24,network,2515
2021-05-24,hearing,2461
2021-05-24,speaker,2439
2021-05-24,patients,2406
2021-05-25,recognition,5374
2021-05-25,children,3253
2021-05-25,features,3174
2021-05-25,noise,2574
2021-05-25,network,2520
2021-05-25,hearing,2464
2021-05-25,speaker,2440
2021-05-25,patients,2406
2021-05-26,recognition,5383
2021-05-26,children,3261
2021-05-26,features,3182
2021-05-26,noise,2580
2021-05-26,network,2526
2021-05-26,hearing,2464
2021-05-26,speaker,2442
2021-05-26,patients,2413
2021-05-27,recognition,5391
2021-05-27,children,3261
2021-05-27,features,3185
2021-05-27,noise,2580
2021-05-27,network,2529
2021-05-27,hearing,2472
2021-05-27,speaker,2445
2021-05-27,patients,2416
2021-05-28,recognition,5396
2021-05-28,children,3272
2021-05-28,features,3194
2021-05-28,noise,2585
2021-05-28,network,2531
2021-05-28,hearing,2477
2021-05-28,speaker,2451
2021-05-28,communication,2424
2021-05-29,recognition,5396
2021-05-29,children,3278
2021-05-29,features,3194
2021-05-29,noise,2585
2021-05-29,network,2531
2021-05-29,hearing,2477
2021-05-29,speaker,2451
2021-05-29,communication,2425
2021-05-30,recognition,5403
2021-05-30,children,3282
2021-05-30,features,3201
2021-05-30,noise,2586
2021-05-30,network,2538
2021-05-30,hearing,2483
2021-05-30,speaker,2451
2021-05-30,communication,2431
2021-05-31,recognition,5416
2021-05-31,children,3290
2021-05-31,features,3209
2021-05-31,noise,2589
2021-05-31,network,2545
2021-05-31,hearing,2493
2021-05-31,speaker,2453
2021-05-31,patients,2436
2021-06-01,recognition,5457
2021-06-01,children,3312
2021-06-01,features,3242
2021-06-01,noise,2627
2021-06-01,network,2557
2021-06-01,hearing,2524
2021-06-01,speaker,2466
2021-06-01,communication,2461
2021-06-02,recognition,5470
2021-06-02,children,3321
2021-06-02,features,3247
2021-06-02,noise,2634
2021-06-02,network,2559
2021-06-02,hearing,2525
2021-06-02,speaker,2476
